H2 0.407407 -2.000000 1.000000 2 264210 19663230725.000000 25252504429.000000 13213915372.000000
H2 0.511111 -2.000000 1.000000 2 264210 19830078987.000000 25298003401.000000 13342189522.000000
H2 0.614815 -2.000000 1.000000 2 264210 19596261339.000000 25116231088.000000 13082573102.000000
H2 0.718519 -2.000000 1.000000 2 264210 19732325103.000000 25066746080.000000 13124459679.000000
H2 0.822222 -2.000000 1.000000 2 264210 19779482881.000000 25290765937.000000 13110529870.000000
H2 0.925926 -2.000000 1.000000 2 264210 19475562406.000000 25098786817.000000 13104629606.000000
H2 1.029630 -2.000000 1.000000 2 264210 19728587188.000000 25330526701.000000 13134370475.000000
H2 1.133333 -2.000000 1.000000 2 264210 19498079413.000000 25042814823.000000 13127796003.000000
H2 1.237037 -2.000000 1.000000 2 264210 19747057844.000000 25305171611.000000 13352788521.000000
H2 1.340741 -2.000000 1.000000 2 264210 19461413726.000000 25074913805.000000 13144406748.000000
H2 1.444444 -2.000000 1.000000 2 264210 19772133565.000000 25344015461.000000 13297608004.000000
H2 1.548148 -2.000000 1.000000 2 264210 19531411247.000000 25052885799.000000 13219432022.000000
H2 1.651852 -2.000000 1.000000 2 264210 19722178100.000000 25378044099.000000 13271380000.000000
H2 1.755556 -2.000000 1.000000 2 264210 19514885010.000000 25129467716.000000 13335675936.000000
H2 1.859259 -2.000000 1.000000 2 264210 19795827580.000000 25423129522.000000 13258556539.000000
H2 1.962963 -2.000000 1.000000 2 264210 19578409857.000000 25194259299.000000 13395202346.000000
H2 2.066667 -2.000000 1.000000 2 264210 19832617160.000000 25418278779.000000 13352659807.000000
H2 2.170370 -2.000000 1.000000 2 264210 19585100868.000000 25251487125.000000 13303056566.000000
H2 2.274074 -2.000000 1.000000 2 264210 19799496098.000000 25480600901.000000 13189023634.000000
H2 2.377778 -2.000000 1.000000 2 264210 19561983144.000000 25106776745.000000 13360940820.000000
H2 2.481481 -2.000000 1.000000 2 264210 19736348232.000000 25329316812.000000 13229435693.000000
H2 2.585185 -2.000000 1.000000 2 264210 19527315566.000000 25127921664.000000 13153347007.000000
H2 2.688889 -2.000000 1.000000 2 264210 19733720503.000000 25293881504.000000 13211411346.000000
H2 2.792593 -2.000000 1.000000 2 264210 19531054503.000000 25129516690.000000 13228675449.000000
H2 2.896296 -2.000000 1.000000 2 264210 19727873377.000000 25404954023.000000 13206490203.000000
H2 3.000000 -2.000000 1.000000 2 264210 19553107573.000000 25076254949.000000 13261570774.000000
H2 0.200000 -2.000000 1.000000 3 397265 29104753087.000000 36729931710.000000 34649291328.000000
H2 0.303704 -2.000000 1.000000 3 397265 29291523601.000000 36739638128.000000 34561863326.000000
H2 0.407407 -2.000000 1.000000 3 397265 29495938012.000000 36749093989.000000 35083845736.000000
H2 0.511111 -2.000000 1.000000 3 397265 28902152181.000000 36753740750.000000 34416511762.000000
H2 0.614815 -2.000000 1.000000 3 397265 28790151225.000000 36819248974.000000 34553400197.000000
H2 0.718519 -2.000000 1.000000 3 397265 28829003990.000000 36865483098.000000 35160282108.000000
H2 0.822222 -2.000000 1.000000 3 397265 28841108807.000000 36723770284.000000 34575950356.000000
H2 0.925926 -2.000000 1.000000 3 397265 28741276126.000000 36745631115.000000 34566586741.000000
H2 1.029630 -2.000000 1.000000 3 397265 28794176107.000000 36677809606.000000 34469765007.000000
H2 1.133333 -2.000000 1.000000 3 397265 28820408712.000000 36719230696.000000 34746658096.000000
H2 1.237037 -2.000000 1.000000 3 397265 28856494022.000000 36917464945.000000 34738644202.000000
H2 1.340741 -2.000000 1.000000 3 397265 28693225442.000000 36763908607.000000 34664261246.000000
H2 1.444444 -2.000000 1.000000 3 397265 28697928849.000000 36822458899.000000 34656250973.000000
H2 1.548148 -2.000000 1.000000 3 397265 28831557235.000000 36798015269.000000 34510169379.000000
H2 1.651852 -2.000000 1.000000 3 397265 28731965639.000000 36701094409.000000 34679725505.000000
H2 1.755556 -2.000000 1.000000 3 397265 28899821609.000000 36936525149.000000 34810632286.000000
H2 1.859259 -2.000000 1.000000 3 397265 28942049505.000000 36956161009.000000 34449741761.000000
H2 1.962963 -2.000000 1.000000 3 397265 28885925750.000000 36883451010.000000 34718885162.000000
H2 2.066667 -2.000000 1.000000 3 397265 28914338620.000000 36946441007.000000 34592909174.000000
H2 2.170370 -2.000000 1.000000 3 397265 28815848467.000000 36842425935.000000 34436331217.000000
H2 2.274074 -2.000000 1.000000 3 397265 28954298281.000000 36937705361.000000 34622349691.000000
H2 2.377778 -2.000000 1.000000 3 397265 28876813481.000000 36795773978.000000 34648724492.000000
H2 2.481481 -2.000000 1.000000 3 397265 28854406850.000000 36858727950.000000 34677656732.000000
H2 2.585185 -2.000000 1.000000 3 397265 28931693115.000000 36925947333.000000 34620545848.000000
H2 2.688889 -2.000000 1.000000 3 397265 28893931505.000000 37044751776.000000 34427194614.000000
H2 2.792593 -2.000000 1.000000 3 397265 29020783616.000000 36994389971.000000 34842364365.000000
H2 2.896296 -2.000000 1.000000 3 397265 28880107781.000000 36849138164.000000 35012471072.000000
H2 3.000000 -2.000000 1.000000 3 397265 28972795320.000000 37021451909.000000 34561266810.000000
H2 0.200000 -2.000000 1.000000 4 530320 39075893092.000000 48649800679.000000 77004587205.000000
H2 0.303704 -2.000000 1.000000 4 530320 38307087806.000000 49220583395.000000 77397478656.000000
H2 0.407407 -2.000000 1.000000 4 530320 37849117882.000000 48972196113.000000 75975404667.000000
H2 0.511111 -2.000000 1.000000 4 530320 38749726870.000000 49018360575.000000 75716319700.000000
H2 0.614815 -2.000000 1.000000 4 530320 38539589913.000000 49512518498.000000 76085444257.000000
H2 0.718519 -2.000000 1.000000 4 530320 38107392558.000000 49406103561.000000 76274328182.000000
H2 0.822222 -2.000000 1.000000 4 530320 38953374306.000000 48865216892.000000 75698832353.000000
H2 0.925926 -2.000000 1.000000 4 530320 38630485248.000000 47996710629.000000 75668140533.000000
H2 1.029630 -2.000000 1.000000 4 530320 38605563596.000000 49212514019.000000 76169436610.000000
H2 1.133333 -2.000000 1.000000 4 530320 38813994643.000000 49006478723.000000 76610854271.000000
H2 1.237037 -2.000000 1.000000 4 530320 38469075861.000000 48837200720.000000 75951263070.000000
H2 1.340741 -2.000000 1.000000 4 530320 38676156382.000000 49354360492.000000 76109630541.000000
H2 1.444444 -2.000000 1.000000 4 530320 38131642798.000000 49086631583.000000 75819291911.000000
H2 1.548148 -2.000000 1.000000 4 530320 38133120858.000000 49165343942.000000 75779180988.000000
H2 1.651852 -2.000000 1.000000 4 530320 38144736436.000000 49102964128.000000 75210942805.000000
H2 1.755556 -2.000000 1.000000 4 530320 38173206865.000000 49184585688.000000 75929425933.000000
H2 1.859259 -2.000000 1.000000 4 530320 38234772718.000000 49057684419.000000 75616576891.000000
H2 1.962963 -2.000000 1.000000 4 530320 38172802594.000000 49140409711.000000 76508272447.000000
H2 2.066667 -2.000000 1.000000 4 530320 37402494961.000000 48506981495.000000 74946961147.000000
H2 2.170370 -2.000000 1.000000 4 530320 38197311412.000000 49198087573.000000 76154235029.000000
H2 2.274074 -2.000000 1.000000 4 530320 38192979053.000000 49096661013.000000 75990498839.000000
H2 2.377778 -2.000000 1.000000 4 530320 38127413330.000000 48958529082.000000 76336477438.000000
H2 2.481481 -2.000000 1.000000 4 530320 38250177217.000000 49188360941.000000 75924034980.000000
H2 2.585185 -2.000000 1.000000 4 530320 38326996842.000000 49146959753.000000 76320473880.000000
H2 2.688889 -2.000000 1.000000 4 530320 38235722652.000000 49155524238.000000 76397404248.000000
H2 2.792593 -2.000000 1.000000 4 530320 38236674645.000000 49032404984.000000 75544568872.000000
H2 2.896296 -2.000000 1.000000 4 530320 38205091035.000000 49149238720.000000 75845943203.000000
H2 3.000000 -2.000000 1.000000 4 530320 38224222147.000000 48927549606.000000 75244653577.000000
H2 0.200000 -2.000000 1.000000 8 1062540 74806609069.000000 97185214386.000000 628665114597.000000
H2 0.303704 -2.000000 1.000000 8 1062540 75137926543.000000 97638488917.000000 598380434120.000000
H2 0.407407 -2.000000 1.000000 8 1062540 75226683903.000000 96573541428.000000 601179392578.000000
H2 0.511111 -2.000000 1.000000 8 1062540 76283266926.000000 97149470264.000000 599954960890.000000
H2 0.614815 -2.000000 1.000000 8 1062540 76318283315.000000 96430028257.000000 603240690490.000000
H2 0.718519 -2.000000 1.000000 8 1062540 75519409004.000000 96846244715.000000 604139613442.000000
H2 0.822222 -2.000000 1.000000 8 1062540 75836593186.000000 96691220633.000000 588493519702.000000
H2 0.925926 -2.000000 1.000000 8 1062540 76387108891.000000 97202644591.000000 588788503538.000000
H2 1.029630 -2.000000 1.000000 8 1062540 76047447374.000000 96293109000.000000 600571605459.000000
H2 1.133333 -2.000000 1.000000 8 1062540 76388288413.000000 96554935879.000000 602905069605.000000
H2 1.237037 -2.000000 1.000000 8 1062540 76790315791.000000 97178091345.000000 600208562244.000000
H2 1.340741 -2.000000 1.000000 8 1062540 75775657294.000000 96762508277.000000 600813888309.000000
H2 1.444444 -2.000000 1.000000 8 1062540 75051023342.000000 97450277829.000000 601372597296.000000
H2 1.548148 -2.000000 1.000000 8 1062540 74769001570.000000 96855421068.000000 602810823951.000000
H2 1.651852 -2.000000 1.000000 8 1062540 75366249219.000000 97598139164.000000 587863715005.000000
H2 1.755556 -2.000000 1.000000 8 1062540 75127718464.000000 95818049527.000000 600804820892.000000
H2 1.859259 -2.000000 1.000000 8 1062540 76558863078.000000 97383704309.000000 598700020627.000000
H2 1.962963 -2.000000 1.000000 8 1062540 75460376306.000000 96583836853.000000 599410827938.000000
H2 2.066667 -2.000000 1.000000 8 1062540 76186910200.000000 97618228341.000000 584929468050.000000
H2 2.170370 -2.000000 1.000000 8 1062540 76020392271.000000 94449409297.000000 586047040279.000000
H2 2.274074 -2.000000 1.000000 8 1062540 75863691105.000000 94960327526.000000 602416137137.000000
H2 2.377778 -2.000000 1.000000 8 1062540 74760949374.000000 95079947635.000000 600620975569.000000
H2 2.481481 -2.000000 1.000000 8 1062540 73373635281.000000 94490737701.000000 603706821374.000000
H2 2.585185 -2.000000 1.000000 8 1062540 74974615441.000000 94996628870.000000 601013125643.000000
H2 2.688889 -2.000000 1.000000 8 1062540 75905380979.000000 96866184491.000000 587020300922.000000
H2 2.792593 -2.000000 1.000000 8 1062540 75460898917.000000 97301224254.000000 598862291690.000000
H2 2.896296 -2.000000 1.000000 8 1062540 74732047115.000000 96690417400.000000 597208650931.000000
H2 3.000000 -2.000000 1.000000 8 1062540 75433268515.000000 97320903368.000000 597982882430.000000
H2 0.200000 -2.000000 1.000000 10 1328650 95621251243.000000 120262632034.000000 1254004962539.000000
H2 0.303704 -2.000000 1.000000 10 1328650 95165710005.000000 120826020147.000000 1255219864131.000000
H2 0.407407 -2.000000 1.000000 10 1328650 93597268206.000000 120451144225.000000 1253442483024.000000
H2 0.511111 -2.000000 1.000000 10 1328650 94125740599.000000 121464136948.000000 1193014662573.000000
H2 0.614815 -2.000000 1.000000 10 1328650 93436047532.000000 120683486703.000000 1203031399574.000000
H2 0.718519 -2.000000 1.000000 10 1328650 92604556393.000000 120786153158.000000 1188022724691.000000
H2 0.822222 -2.000000 1.000000 10 1328650 93390758687.000000 120683417991.000000 1193546880518.000000
H2 0.925926 -2.000000 1.000000 10 1328650 94518937296.000000 121337899313.000000 1213693313275.000000
H2 1.029630 -2.000000 1.000000 10 1328650 93522501760.000000 120719555327.000000 1253688411192.000000
H2 1.133333 -2.000000 1.000000 10 1328650 92635111338.000000 121157668602.000000 1249015418601.000000
H2 1.237037 -2.000000 1.000000 10 1328650 93358482237.000000 120541139498.000000 1257277606844.000000
H2 1.340741 -2.000000 1.000000 10 1328650 94519010088.000000 121596205097.000000 1185507646854.000000
H2 1.444444 -2.000000 1.000000 10 1328650 93686747170.000000 120848105205.000000 1189576126999.000000
H2 1.548148 -2.000000 1.000000 10 1328650 92510269818.000000 120586291722.000000 1254473161920.000000
H2 1.651852 -2.000000 1.000000 10 1328650 93248787561.000000 120769719676.000000 1262330576173.000000
H2 1.755556 -2.000000 1.000000 10 1328650 94396350243.000000 121415892383.000000 1256730382906.000000
H2 1.859259 -2.000000 1.000000 10 1328650 93562497879.000000 120510646944.000000 1193192819679.000000
H2 1.962963 -2.000000 1.000000 10 1328650 92715050923.000000 120938977308.000000 1195606021544.000000
H2 2.066667 -2.000000 1.000000 10 1328650 93309765726.000000 120560120749.000000 1265268701499.000000
H2 2.170370 -2.000000 1.000000 10 1328650 94091642783.000000 121166502374.000000 1266327787185.000000
H2 2.274074 -2.000000 1.000000 10 1328650 93456762339.000000 120492441180.000000 1259318350519.000000
H2 2.377778 -2.000000 1.000000 10 1328650 92520765710.000000 120576942918.000000 1260250949090.000000
H2 2.481481 -2.000000 1.000000 10 1328650 93098315004.000000 120494724879.000000 1199554185758.000000
H2 2.585185 -2.000000 1.000000 10 1328650 94780005770.000000 121632809155.000000 1194394188215.000000
H2 2.688889 -2.000000 1.000000 10 1328650 93786939076.000000 121110413943.000000 1214497590339.000000
H2 2.792593 -2.000000 1.000000 10 1328650 92894077129.000000 120715836093.000000 1204824889220.000000
H2 2.896296 -2.000000 1.000000 10 1328650 93119132885.000000 120362729077.000000 1207703035901.000000
H2 3.000000 -2.000000 1.000000 10 1328650 94365624100.000000 121524304328.000000 1257057523886.000000
