NBITS        NTROTS  L       H       LEN     E       FCIE    STATESIZ        DEPTH   TIME
7	7	-1.2003015985921632	-1.0753015985921632	0.74	-1.138671875	-1.1372838344855138	4	57861	6952104185
11	8	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1062884	734232474958
10	8	-1.488838912541285	-0.228917862646412	0.74	-1.1356514932157888	-1.1372838344855138	4	531344	64141032453
9	8	-1.4452869173520841	-0.6515863913679845	0.74	-1.13319352440308	-1.1372838344855138	4	265540	31495125154
9	8	-1.3575584085015515	-0.8575584085015515	0.74	-1.1259765625	-1.1372838344855138	4	265540	31789863820
8	8	-1.3115373625796996	-0.9965571001059813	0.74	-1.0999701353574378	-1.1372838344855138	4	132608	15784131530
7	8	-1.2002635071782652	-1.0018383756822402	0.74	-1.1378441134225186	-1.1372838344855138	4	66116	7858154021
7	8	-1.2003015985921632	-1.0753015985921632	0.74	-1.09375	-1.1372838344855138	4	66116	7886441311
11	9	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1195939	1019072171372
10	9	-1.488838912541285	-0.228917862646412	0.74	-1.1356514932157888	-1.1372838344855138	4	597839	72053612669
9	9	-1.4452869173520841	-0.6515863913679845	0.74	-1.13319352440308	-1.1372838344855138	4	298755	35368506790
9	9	-1.3575584085015515	-0.8575584085015515	0.74	-1.1279296875	-1.1372838344855138	4	298755	35413423225
8	9	-1.3115373625796996	-0.9965571001059813	0.74	-1.1098132685597415	-1.1372838344855138	4	149183	17763975163
7	9	-1.2002635071782652	-1.0018383756822402	0.74	-1.0153786025773157	-1.1372838344855138	4	74371	8685291271
7	9	-1.2003015985921632	-1.0753015985921632	0.74	-1.142578125	-1.1372838344855138	4	74371	8872764105
11	10	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1328994	1388366135857
10	10	-1.488838912541285	-0.228917862646412	0.74	-1.1356514932157888	-1.1372838344855138	4	664334	79350948304
9	10	-1.4452869173520841	-0.6515863913679845	0.74	-1.1347437207428925	-1.1372838344855138	4	331970	39887323860
9	10	-1.3575584085015515	-0.8575584085015515	0.74	-1.1298828125	-1.1372838344855138	4	331970	39945327941
8	10	-1.3115373625796996	-0.9965571001059813	0.74	-1.1171956184614693	-1.1372838344855138	4	165758	19423471644
7	10	-1.2002635071782652	-1.0018383756822402	0.74	-1.0556837074124457	-1.1372838344855138	4	82626	9646707146
7	10	-1.2003015985921632	-1.0753015985921632	0.74	-1.1796875	-1.1372838344855138	4	82626	9715908820
11	11	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1462049	1800928333027
10	11	-1.488838912541285	-0.228917862646412	0.74	-1.1368818848660767	-1.1372838344855138	4	730829	87057169648
9	11	-1.4452869173520841	-0.6515863913679845	0.74	-1.1347437207428925	-1.1372838344855138	4	365185	43462669781
9	11	-1.3575584085015515	-0.8575584085015515	0.74	-1.1318359375	-1.1372838344855138	4	365185	43220198595
8	11	-1.3115373625796996	-0.9965571001059813	0.74	-1.1208867934123332	-1.1372838344855138	4	182333	21362066794
7	11	-1.2002635071782652	-1.0018383756822402	0.74	-1.0789366525096362	-1.1372838344855138	4	90881	10552777363
7	11	-1.2003015985921632	-1.0753015985921632	0.74	-1.091796875	-1.1372838344855138	4	90881	10881513385
11	12	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1595104	2350258318720
10	12	-1.488838912541285	-0.228917862646412	0.74	-1.1368818848660767	-1.1372838344855138	4	797324	95690930301
9	12	-1.4452869173520841	-0.6515863913679845	0.74	-1.1347437207428925	-1.1372838344855138	4	398400	47207923111
9	12	-1.3575584085015515	-0.8575584085015515	0.74	-1.1328125	-1.1372838344855138	4	398400	48207686108
8	12	-1.3115373625796996	-0.9965571001059813	0.74	-1.123347576712909	-1.1372838344855138	4	198908	23624570298
7	12	-1.2002635071782652	-1.0018383756822402	0.74	-1.0928884195679505	-1.1372838344855138	4	99136	11859567052
7	12	-1.2003015985921632	-1.0753015985921632	0.74	-1.13671875	-1.1372838344855138	4	99136	11622128814
7	13	-1.2020431500826367	-1.0770431500826367	0.74	-1.08203125	-1.1372838344855138	4	107391	12756723826
7	14	-1.2020431500826367	-1.0770431500826367	0.74	-1.1298828125	-1.1372838344855138	4	115646	13626182881
7	15	-1.2020431500826367	-1.0770431500826367	0.74	-1.162109375	-1.1372838344855138	4	123901	14710140363
7	16	-1.2020431500826367	-1.0770431500826367	0.74	-1.18359375	-1.1372838344855138	4	132156	15727616226
11	12	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1595104	2334980347442
10	12	-1.4148106336275803	-0.4148106336275804	0.74	-1.1357421874999998	-1.1372838344855138	4	797324	96002857242
9	12	-1.328618311964178	-0.8286183119641779	0.74	-1.1328125	-1.1372838344855138	4	398400	47160084674
8	12	-1.2437792042507756	-0.9937792042507756	0.74	-1.1142578125	-1.1372838344855138	4	198908	23875301433
7	12	-1.2020431500826367	-1.0770431500826367	0.74	-1.13671875	-1.1372838344855138	4	99136	11862663388
11	13	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1728159	2967854831769
10	13	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	863819	104494791976
9	13	-1.328618311964178	-0.8286183119641779	0.74	-1.1328125	-1.1372838344855138	4	431615	52143988363
8	13	-1.2437792042507756	-0.9937792042507756	0.74	-1.1181640625	-1.1372838344855138	4	215483	25813416498
7	13	-1.2020431500826367	-1.0770431500826367	0.74	-1.08203125	-1.1372838344855138	4	107391	12746705905
11	14	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1861214	3828524601565
10	14	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	930314	111026827510
9	14	-1.328618311964178	-0.8286183119641779	0.74	-1.1337890625	-1.1372838344855138	4	464830	55429062073
8	14	-1.2437792042507756	-0.9937792042507756	0.74	-1.12109375	-1.1372838344855138	4	232058	27695888697
7	14	-1.2020431500826367	-1.0770431500826367	0.74	-1.1298828125	-1.1372838344855138	4	115646	13585161889
11	15	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	1994269	4604222129246
10	15	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	996809	117949759241
9	15	-1.328618311964178	-0.8286183119641779	0.74	-1.1337890625	-1.1372838344855138	4	498045	59198285427
8	15	-1.2437792042507756	-0.9937792042507756	0.74	-1.1240234375	-1.1372838344855138	4	248633	28997918842
7	15	-1.2020431500826367	-1.0770431500826367	0.74	-1.162109375	-1.1372838344855138	4	123901	14659349648
11	16	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	2127324	5775500217885
10	16	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	1063304	127781495998
9	16	-1.328618311964178	-0.8286183119641779	0.74	-1.134765625	-1.1372838344855138	4	531260	63391761717
8	16	-1.2437792042507756	-0.9937792042507756	0.74	-1.1259765625	-1.1372838344855138	4	265208	31446739653
7	16	-1.2020431500826367	-1.0770431500826367	0.74	-1.18359375	-1.1372838344855138	4	132156	15806373490
11	17	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	2260379	7016305537694
10	17	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	1129799	134551967690
9	17	-1.328618311964178	-0.8286183119641779	0.74	-1.134765625	-1.1372838344855138	4	564475	67430040315
8	17	-1.2437792042507756	-0.9937792042507756	0.74	-1.126953125	-1.1372838344855138	4	281783	33399146408
7	17	-1.2020431500826367	-1.0770431500826367	0.74	-1.19921875	-1.1372838344855138	4	140411	16635005991
11	18	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	2393434	8311407558665
10	18	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	1196294	143795690272
9	18	-1.328618311964178	-0.8286183119641779	0.74	-1.134765625	-1.1372838344855138	4	597690	71113060306
8	18	-1.2437792042507756	-0.9937792042507756	0.74	-1.1279296875	-1.1372838344855138	4	298358	35299807119
7	18	-1.2020431500826367	-1.0770431500826367	0.74	-1.0849609375	-1.1372838344855138	4	148666	17605219854
11	19	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	2526489	9747436880454
10	19	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	1262789	151323768553
9	19	-1.328618311964178	-0.8286183119641779	0.74	-1.1357421875	-1.1372838344855138	4	630905	75342487195
8	19	-1.2437792042507756	-0.9937792042507756	0.74	-1.12890625	-1.1372838344855138	4	314933	37210359481
7	19	-1.2020431500826367	-1.0770431500826367	0.74	-1.0927734375	-1.1372838344855138	4	156921	18524638344
11	20	-2.0323729921453504	-0.03237299214535039	0.74	-1.13671875	-1.1372838344855138	4	2659544	11625039071630
10	20	-1.4148106336275803	-0.4148106336275804	0.74	-1.1367187499999998	-1.1372838344855138	4	1329284	159236893754
9	20	-1.328618311964178	-0.8286183119641779	0.74	-1.1357421875	-1.1372838344855138	4	664120	79365827875
8	20	-1.2437792042507756	-0.9937792042507756	0.74	-1.1298828125	-1.1372838344855138	4	331508	38922996659
7	20	-1.2020431500826367	-1.0770431500826367	0.74	-1.0986328125	-1.1372838344855138	4	165176	19478667170
